RELATION	LEFTTERM	RIGHTTERM	COUNT
synonym	integrated_communications_systems_model	ICSM	1
synonym	mine_countermeasure	MCM	1
ancestor	drone_swarms	emerging_technologies	1
synonym	synergistic_unmanned_manned_intelligent_teaming	Sumit	1
synonym	remotely_operated_vehicles	ROV	1
ancestor	commercial_purposes	real_estate_agents	1
synonym	law_enforcement_intelligence_units	LEIU	1
synonym	motion_base_simulator	MBS	1
synonym	remote_controlled_weapon_system	RCWS	1
synonym	air_route_traffic_control_center	ARTCC	1
synonym	indian_space_research_organisation	ISRO	1
ancestor	radio_systems	wi_fi	1
synonym	military_operations_areas	MOAs	1
synonym	security_content_automation_protocol	SCAP	1
synonym	emerging_nondestructive_inspection	NDI	1
synonym	battle_management	BM	1
ancestor	and_energy	autonomous_vessels	1
synonym	civil_operations	rpas_civops	1
synonym	intelligent_drone_systems	IDS	1
synonym	extra_battery	$109	1
synonym	information_management_system	IMS	1
sibling	jammer_guns	anti_drone	1
sibling	web_sites	IP	1
synonym	wireless_mesh_network	WMN	1
synonym	static_random_access_memory	SRAM	1
synonym	medium_range_mobile	MRM	1
synonym	marine_air_ground_task_force	MAGTF	1
synonym	european_airspace	ULTRA	1
synonym	operational_risk_management	ORM	1
ancestor	valid_military_objectives	aqap_leaders	1
ancestor	weather_conditions	external_factors	1
synonym	stakeholder_relevance_statement	SRS	1
sibling	night_waivers	beyond_visual_line_of_sight	1
sibling	air_traffic_control	coastal_surveillance	1
synonym	remote_piloted_aircraft_systems	RPAS	1
synonym	future_airborne_capability_environment	FACE	1
sibling	wildlife_conservation	aerial_photography	1
synonym	SOA	service_oriented_architecture	1
synonym	health_information_service_provider	HISP	1
ancestor	terminal_emulation	TTY	1
synonym	transportation_as_a_service	TaaS	1
synonym	unmanned_aerial_vehicles	UAVS	1
ancestor	operational_concepts	littoral_operations	1
synonym	technical_evaluation_team	TET	1
ancestor	$25,000	PIX4D	1
synonym	air_navigation_service_providers	ANSP	1
synonym	agar_surfaces	robust_swarmers	1
synonym	application_identifiers	AIs	1
sibling	trace_element	sr_isotope	1
ancestor	operating_system	windows_xp	1
synonym	civil_aviation	DCA	1
sibling	NSA	GCHQ	1
synonym	SHENZHEN	H.K	1
synonym	moving_target_indicator	MTI	1
sibling	proxy_servers	dns_servers	1
sibling	water_levels	visibility_conditions	1
synonym	RPAs	remotely_piloted_aircrafts	1
sibling	xiro_xplorer_mini	parrot_bebop	1
synonym	international_risk_management_institute	IRMI	1
synonym	oracle_partner_network	OPN	1
synonym	swarm_technology	LOCUST	1
sibling	MSPs	IT	1
synonym	federal_register_notice	FRN	1
synonym	advanced_systems_laboratory	ATAS	1
synonym	controller_managed_spacing	CMS	1
sibling	UAM	UTM	1
synonym	commercial_vehicle_operations	CVO	1
sibling	KDOT	private_sector	1
sibling	MISO	MIMO	1
synonym	japan_air_self_defense_force	JASDF	1
synonym	unmanned_aviation_system	UAS	1
synonym	natick_soldier_system_center	NSSC	1
synonym	committee_on_publication_ethics	COPE	1
synonym	UNICEF	hong_kong	1
synonym	overseas_development_institute	ODI	1
synonym	distributed_system_architecture	DSA	1
synonym	area_control_centers	ACCs	1
synonym	compact_fluorescent_lamp	CFL	1
synonym	internet_explorer	IE	1
synonym	precision_agriculture	PA	1
sibling	electric_cars	consumer_electronics	1
sibling	position_hold	waypoint_mapping	1
ancestor	NSA	intelligence_agencies	1
synonym	of_aviation_medicine	AAM	1
synonym	behavior_driven_development	BDD	1
ancestor	video_analytics	object_counting	1
synonym	mobile_launcher	ML	1
synonym	sport_pilot_certified_flight_instructor	CFIS	1
synonym	hydrogen_release_compound	HRC	1
synonym	rapid_refresh	RAP	1
ancestor	NAS	UAS	1
ancestor	specific_ports	FTP	1
synonym	joint_model	JM	1
synonym	HOURS	EST	1
synonym	ultra_short_baseline	USBL	1
synonym	federal_aviation_regulation	FAR	1
synonym	visual_testing	VT	1
synonym	alliance_ground_surveillance	AGS	1
ancestor	relevant_information	operations_manual	1
synonym	landing_craft_utility	LCU	1
synonym	saurashtra_peninsula	SP	1
synonym	guinea_bissau	GW	1
synonym	capacity_planning_tool	CPT	1
synonym	universal_device_socket	UDS	1
synonym	attenuation_correction	AC	1
ancestor	JConsole	hotspot_vm	1
sibling	interview_question	oracle_fusion_middleware_webcenter	1
sibling	CO2	nox_emissions	1
synonym	dense_rock_equivalent	DRE	1
synonym	united_states_border_patrol	USBP	1
ancestor	return_to_home	operational_modes	1
synonym	computer_science	CS	1
ancestor	demonstration_range_facility	UAS	1
synonym	hawaiian_dredging_construction_company	HDCC	1
sibling	multi_stream	multi_port	1
synonym	oracle_mangement_server	OMS	1
synonym	indicated_air_speed	IAS	1
sibling	flight_restrictions	weather_related	1
synonym	just_in_time_architecture	JITA	1
ancestor	rising_global	frida_escobedo	1
sibling	R&D	field_operations	1
synonym	common_data_bus	CDB	1
sibling	cpu_usage	memory_usage	1
synonym	russian_federation	RU	1
synonym	UTM	PODIUM	1
ancestor	unmanned_aircraft	delivery_drones	1
sibling	aerial_photography	aerial_video	1
synonym	air_service_navigation_provider	ASNP	1
synonym	local_processing_office	LPO	1
sibling	foreign_military	law_enforcement	1
sibling	satellite_navigation	IMU	1
synonym	american_personal_communications	APC	1
ancestor	environmental_screening	highly_accelerated_life_testing	1
synonym	draper_small_autonomous_aerial_vehicle	DSAAV	1
ancestor	IT	HTML	1
ancestor	infrared_camera	high_tech	1
synonym	the_original_series	TOS	1
sibling	TAF	METAR	1
synonym	radar_cross_section	RCS	1
synonym	caicos_islands	TC	1
synonym	post_processed_kinematics	PPK	1
synonym	android_runtime	ART	1
synonym	digital_pressure_monitor	DPM	1
synonym	competitive_particle_growth	CPG	1
synonym	tactical_ground_station	TGS	1
sibling	SOA	OSB	1
synonym	control_station	CS	1
sibling	ETL	ssis_package	1
synonym	incident_management_teams	IMT	1
synonym	radio_television_digital_news_association	RTDNA	1
sibling	communication_towers	satellite_dishes	1
synonym	portable_ground_data_terminals	PGDT	1
synonym	boston_consulting_group	BCG	1
synonym	remote_desktop_protocol	RDP	1
synonym	common_platform_enumeration	CPE	1
synonym	tri_services_standoff_attack_missile	TSSAM	1
synonym	service_providers	USS	1
synonym	discrete_fourier_transform	DFT	1
sibling	powerful_motors	headless_mode	1
ancestor	b2b_drone_events	trade_shows	1
ancestor	extra_features	dslr_cameras	1
sibling	government_agencies	search_and_rescue	1
sibling	CTS	RTS	1
ancestor	industry_standards	STANAG	1
ancestor	related_fields	automated_driving	1
synonym	white_sands_missile_range	WSMR	1
synonym	service_level_agreements	SLA	1
synonym	sound_exposure_levels	SEL	1
synonym	pre_commercial_procurement	PCP	1
synonym	acoustic_doppler_velocimeter	ADV	1
ancestor	app_stores	parrot_ar	1
synonym	LCC	life_cycle_cost	1
synonym	unmanned_arial_vehicles	UAVs	1
synonym	dedicated_short_range_communication	DSRC	1
sibling	content_types	response_codes	1
synonym	integrated_resilient_aircraft_control	IRAC	1
synonym	lynx_sar	synthetic_aperture_radar	1
synonym	flight_restricted_zone	FRZ	1
synonym	shure_audio_institute	SAI	1
synonym	airport_community_ecology	ACE	1
synonym	night_vision_goggle	NVG	1
ancestor	virtual_pbx	virtual_voicemail	1
synonym	jet_bubbling_reactor	JBR	1
synonym	post_traumatic_stress_disorder	PTSD	1
ancestor	open_source_licenses	ASL	1
synonym	deep_learning_institute	DLI	1
synonym	silica_saturated_olivine_tholeiite	SSOT	1
synonym	resource_description_framework	RDF	1
synonym	airborne_tactical_server	ATS	1
ancestor	fail_safes	safety_features	1
synonym	content_based_routing	CBR	1
synonym	ground_station	GS	1
synonym	service_level_agreement	SLA	1
synonym	man_in_the_middle	MITM	1
sibling	ASAP	FOQA	1
synonym	multi_threat_detection_system	MTDS	1
synonym	single_european_sky_atm_research	SESAR	1
synonym	loitering_munition_capability_demonstration	LMCD	1
synonym	portable_ground_control_station	PGCS	1
sibling	HYWINGS	FLIR	1
synonym	of_personnel_management	OPM	1
ancestor	GCHQ	intelligence_agencies	1
ancestor	pricier_models	dji_spark	1
synonym	american_mobile_satellite_corporation	AMSC	1
ancestor	crime_scenes	fatal_accidents	1
synonym	columbia_river_basalt_group	CRBG	1
sibling	target_tracking	gps_denied	1
synonym	special_air_traffic_rules	SATR	1
sibling	fertilizer_spraying	pesticide_spraying	1
synonym	PDB	power_distribution_board	1
synonym	battle_management_system	BMS	1
synonym	very_high_altitude_propulsion_system	VHAPS	1
synonym	mixed_reality	MR	1
synonym	commercial_aviation_safety_team	CAST	1
ancestor	solving_complex	load_balancing	1
sibling	barricade_situations	hazardous_materials	1
synonym	satellite_ground_data_terminals	SGDT	1
sibling	chess_dynamics	enterprise_control_systems	1
synonym	physical_cell_identities	PCIs	1
synonym	all_intra	AI	1
synonym	status_report	PDF	1
synonym	autonomous_undersea_vehicle	AUV	1
synonym	information_architecture_institute	IAI	1
synonym	unmanned_traffic_management	UTMs	1
synonym	airborne_laser_scanning	ALS	1
synonym	autonomous_flight_rules	AFR	1
synonym	$5,000	CAD	1
synonym	very_low_altitude	VLA	1
synonym	transportation_security_agency	TSA	1
synonym	ground_wire	GW	1
sibling	package_delivery	infrastructure_inspection	1
sibling	rest_web_services	rest_api	1
ancestor	dji_phantom	similar_setups	1
synonym	global_war_on_terror	GWOT	1
synonym	carbon_dioxide	CO2	1
sibling	higher_level	domain_specific	1
synonym	electronic_flight_bags	EFB	1
ancestor	industry_leader	border_states	1
synonym	oracle_call_interface	OCI	1
ancestor	end_users	air_traffic_control	1
sibling	UART	SPI	1
ancestor	public_universities	public_entities	1
synonym	pacific_northwest_seismic_network	PNSN	1
synonym	content_security_policy	CSP	1
synonym	high_arctic_large_igneous_province	HALIP	1
synonym	shuttle_landing_facility	SLF	1
synonym	certificate_of_authorization	COAs	1
sibling	law_enforcement	disaster_relief	1
synonym	lesser_general_public_license	LGPL	1
synonym	general_aviation_turbine_engine	GATE	1
synonym	convective_initiation	CI	1
synonym	conflict_monitoring_center	CMC	1
synonym	advanced_general_aviation_transport_experiments	AGATE	1
sibling	fully_autonomous	highly_automated	1
synonym	micro_uas_aviation_rulemaking_committee	ARC	1
ancestor	quality_control	statistical_process_control	1
sibling	SMS	mobile_communications	1
synonym	transition_edge_sensors	TES	1
ancestor	small_uavs	multi_rotor	1
ancestor	dedicated_hardware	API	1
sibling	circulation_control	boundary_layer	1
ancestor	ground_bees	alkali_bees	1
ancestor	higher_priced	zerotech_dobby	1
synonym	green_function	GF	1
ancestor	middle_tier	transaction_processing_monitors	1
ancestor	commercial_drone_operations	delivery_services	1
synonym	mavic_air	$800	1
ancestor	weather_conditions	reduced_visibility	1
synonym	microbiologically_influenced_corrosion	MIC	1
synonym	aerial_imaging_solutions	AIS	1
synonym	northeast_uas_airspace_integration_research_alliance	NUAIR	1
synonym	SDLC	software_development_life_cycle	1
synonym	natural_language_processing	NLP	1
sibling	cellular_phones	emergency_services	1
ancestor	transmission_lines	critical_elements	1
sibling	AOPA	AIA	1
synonym	global_satellite_system	GSS	1
sibling	dye_penetrant	eddy_current	1
synonym	service_oriented_modeling_framework	SOMF	1
synonym	digital_content_next	DCN	1
sibling	fixed_wing	foldable_wing	1
sibling	car_sharing	ride_hailing	1
synonym	AC	advisory_circular	1
sibling	cross_site_scripting	OS	1
synonym	passive_electronically_scanned_array	PESA	1
synonym	personal_eventing_protocol	PEP	1
synonym	regional_emergency_medical_services_authority	REMSA	1
sibling	VME	VPX	1
sibling	web_services	rest_apis	1
ancestor	compelling_applications	inspecting_bridges	1
synonym	aircraft_control_station	ACS	1
synonym	technical_data_package	TDP	1
synonym	global_positioning	GPS	1
synonym	darwin_information_typing_architecture	DITA	1
sibling	disaster_response	resource_management	1
ancestor	quality_attributes	backward_compatibility	1
sibling	NFC	RFID	1
synonym	common_remediation_enumeration	CRE	1
synonym	protection_circuit	PCM	1
sibling	multimedia_editing	financial_modeling	1
synonym	ARF	almost_ready_to_fly	1
synonym	single_board_computer	SBC	1
synonym	per_value_unit	PVU	1
synonym	hunter_killer	HK	1
synonym	requests_for_information	RFIs	1
synonym	reflexion_model	RM	1
synonym	international_airport	CVG	1
sibling	hard_drives	cell_phones	1
synonym	united_nations_foundation	UNF	1
synonym	pro_javascript_design_patterns	PJDP	1
synonym	defense_high_level_waste	DHLW	1
synonym	graylog_extended_log_format	GELF	1
sibling	remote_sensing	data_collection	1
synonym	indoor_air_quality	IAQ	1
sibling	disaster_relief	law_enforcement	1
synonym	VFR	VR	1
synonym	uav_common_automatic_recovery_system	UCARS	1
sibling	FAA	uas_operators	1
synonym	time_lapse	TL	1
synonym	cambridge_scientific_abstracts	CSA	1
synonym	enterprise_java_bean	EJB	1
synonym	joint_tactical_air_controller	JTAC	1
synonym	general_atomics	GA	1
ancestor	great_features	durable_frame	1
sibling	counter_drone	counter_uas	1
sibling	fatal_accidents	hazardous_materials	1
ancestor	unmanned_aircraft_systems	ground_control_stations	1
synonym	predator_research_integrated_network_combat_environment	PRINCE	1
sibling	EAI	SOA	1
synonym	telescope_bernard_lyot	TBL	1
synonym	varroa_sensitive_hygiene	VSH	1
ancestor	multiple_browsers	IE	1
synonym	multi_agent_systems	MAS	1
synonym	independent_computing_architecture	ICA	1
synonym	streaming_servers	CDN	1
synonym	absolute_scalar_magnetometer	ASM	1
sibling	nuget_packages	kre_runtime	1
synonym	leading_edge_extension	LEX	1
ancestor	intelligent_flight	autonomous_waypoint_navigation	1
synonym	community_emergency_response_teams	CERTs	1
synonym	flex_management_architecture	FMA	1
sibling	mafic_minerals	fe_ti	1
ancestor	consumers_behave	crypto_currencies	1
sibling	SQL	XPath	1
ancestor	text_messages	SMS	1
sibling	4k_camera	GPS	1
sibling	instant_messaging	mobile_communications	1
sibling	design_patterns	software_architecture_documentation	1
synonym	joint_capability_technology_demonstration	JCTD	1
synonym	washington_pre_college	WPC	1
ancestor	CAP	emergency_services	1
synonym	field_joint_protection_system	FJPS	1
synonym	XML	RSS	1
synonym	supercritical_helium	SHe	1
synonym	internal_evaluation_program	IEP	1
sibling	particle_swarm_optimization	artificial_bee_colony	1
synonym	vehicle_control_station	VCS	1
sibling	RFID	optical_sensor	1
ancestor	asia_pacific_region	unmanned_aerial_vehicle	1
synonym	aviation_weather_products	ASAP	1
synonym	COTS	consumer_off_the_shelf	1
synonym	customer_information_control_system	CICS	1
synonym	safety_program	PSP	1
synonym	certificate_of_airworthiness	COA	1
synonym	line_operational_safety_audit	LOSA	1
ancestor	government_agencies	NASA	1
sibling	drone_pilots	racing_league	1
ancestor	aircraft_safety_improvement	accident_analysis	1
sibling	ISR	EW	1
synonym	universal_serial_bus	USB	1
synonym	battery_eliminator_circuit	BEC	1
synonym	UTM	unmanned_traffic_management	1
synonym	saudi_geological_survey	SGS	1
synonym	ethyl_tertiary_butyl_ether	ETBE	1
sibling	fault_tolerance	backward_compatibility	1
sibling	burst_mode	auto_exposure	1
synonym	swabia_creek_igneous_suite	SCIS	1
sibling	business_development	strategic_partnership	1
synonym	power_distribution_unit	PDU	1
synonym	model_aircraft	small_uas	1
sibling	dji_phantom	udi_u818a	1
sibling	crystal_clear_photos	smooth_videos	1
sibling	delivering_packages	monitoring_crops	1
ancestor	performance_characteristics	engine_type	1
sibling	first_person_view	line_of_sight	1
synonym	no_fluff_just_stuff	NFJS	1
synonym	los_alamos_sferic_array	LASA	1
synonym	mahalanobis_national_crop_forecast_centre	MNCFC	1
sibling	aerial_photo	video_production	1
synonym	wide_area_networks	WANs	1
synonym	technology_center	RTC	1
synonym	doppler_velocity_log	DVL	1
ancestor	commercial_operations	precision_agriculture	1
synonym	continental_united_states	OCONUS	1
synonym	flight_level	FL	1
ancestor	auxiliary_equipment	landing_gear	1
synonym	aerial_exploitation_battalions	AEB	1
synonym	european_emergency_number_association	EENA	1
synonym	puget_sound	washington_state	1
synonym	temporary_flight_restrictions	TFR	1
ancestor	single_threaded_application	PHP	1
synonym	remote_pilot_vehicles	RPVs	1
sibling	damp_heat	thermal_cycling	1
ancestor	emerging_threats	uas_operations	1
sibling	civil_engineers	land_surveyors	1
synonym	international_code_council	ICC	1
sibling	udi_u818a	3dr_solo	1
synonym	structured_financial_messaging_system	SFMS	1
synonym	AA108	$109	1
synonym	presidential_communications_office	PCO	1
sibling	gesture_control	facial_recognition	1
synonym	orbiter_project_office	OPO	1
synonym	seiland_igneous_province	northern_norway	1
synonym	online_trust_alliance	OTA	1
synonym	lightning_advisory_panel	LAP	1
sibling	optical_tracking	gesture_recognition	1
synonym	eclipse_public_license	EPL	1
synonym	scaneagle_unmanned_aerial_vehicle	UAV	1
synonym	data_universal_numbering_system	DUNS	1
synonym	airline_transport_pilot	ATP	1
synonym	initial_operational_capability	IOC	1
ancestor	UTM	LAANC	1
synonym	floating_body_effect	FBE	1
synonym	international_ces	consumer_electronics_show	1
synonym	unmanned_aerial_vehicle_systems_association	UAVSA	1
synonym	investment_company_institute	ICI	1
ancestor	external_forces	air_pressure	1
synonym	device_drivers	FODDs	1
synonym	water_science_center	WSC	1
synonym	pole_aerial_photography	PAP	1
synonym	institutional_report_form	IRF	1
